TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Age Group,Price Level,Month,Dayname
T00731,C7232,Other,60,Jaipur,Beauty,4,3539,2023-06-11,UPI,14156,Senior,High,June,Sunday
T00732,C8381,Other,63,Chennai,Beauty,3,3174,2023-07-31,UPI,9522,Senior,High,July,Monday
T00733,C8253,Other,44,Lucknow,Electronics,2,2668,2023-04-26,UPI,5336,Senior,High,April,Wednesday
T00734,C5871,Other,61,Jaipur,Furniture,1,3793,2023-04-07,Wallet,3793,Senior,Expensive,April,Friday
T00735,C8025,Female,65,Hyderabad,Books,2,1419,2023-05-20,Card,2838,Senior,Medium,May,Saturday
T00736,C6003,Female,52,Mumbai,Beauty,4,1572,2023-04-13,Card,6288,Senior,High,April,Thursday
T00737,C1986,Female,36,Bengaluru,Books,1,2547,2023-04-01,Card,2547,Adult,High,April,Saturday
T00738,C2625,Male,45,Bengaluru,Fashion,4,183,2023-06-01,Card,732,Senior,Low,June,Thursday
T00739,C4404,Male,69,Mumbai,Fashion,5,1563,2023-05-13,Card,7815,Senior,High,May,Saturday
T00740,C4457,Male,18,Kolkata,Electronics,2,4747,2023-12-24,Card,9494,young Adult,Expensive,December,Sunday
T00741,C5335,Female,51,Mumbai,Sports,5,357,2023-08-14,UPI,1785,Senior,Medium,August,Monday
T00742,C2330,Male,24,Bengaluru,Beauty,3,1060,2023-05-16,Wallet,3180,young Adult,Medium,May,Tuesday
T00743,C3573,Other,19,Mumbai,Sports,5,2908,2023-02-17,Wallet,14540,young Adult,High,February,Friday
T00744,C4929,Other,42,Lucknow,Electronics,4,2940,2023-09-08,UPI,11760,Senior,High,September,Friday
T00745,C3847,Other,27,Lucknow,Sports,4,4064,2023-07-01,UPI,16256,Adult,Expensive,July,Saturday
T00746,C2229,Other,21,Chennai,Beauty,4,4576,2023-10-24,Card,18304,young Adult,Expensive,October,Tuesday
T00747,C3564,Other,60,Kolkata,Books,5,141,2023-07-06,Wallet,705,Senior,Low,July,Thursday
T00748,C1043,Other,21,Delhi,Sports,1,1397,2023-06-28,Card,1397,young Adult,Medium,June,Wednesday
T00749,C7693,Other,30,Mumbai,Books,1,4374,2023-11-25,Wallet,4374,Adult,Expensive,November,Saturday
T00750,C8381,Male,35,Delhi,Sports,3,2184,2023-09-25,Cash,6552,Adult,High,September,Monday
T00751,C8699,Female,66,Pune,Groceries,4,1096,2023-08-19,Wallet,4384,Senior,Medium,August,Saturday
T00752,C5771,Female,68,Bengaluru,Furniture,3,1679,2023-11-20,UPI,5037,Senior,High,November,Monday
T00753,C1534,Female,28,Bengaluru,Electronics,3,342,2023-12-18,Wallet,1026,Adult,Medium,December,Monday
T00754,C4792,Female,36,Chennai,Fashion,4,4490,2023-03-29,Cash,17960,Adult,Expensive,March,Wednesday
T00755,C5720,Other,61,Lucknow,Sports,5,288,2023-01-19,Card,1440,Senior,Medium,January,Thursday
T00756,C5632,Other,34,Lucknow,Electronics,2,4343,2023-10-27,Card,8686,Adult,Expensive,October,Friday
T00757,C8438,Other,27,Lucknow,Books,4,4292,2023-07-17,UPI,17168,Adult,Expensive,July,Monday
T00758,C2166,Other,21,Jaipur,Books,2,1348,2023-03-21,Card,2696,young Adult,Medium,March,Tuesday
T00759,C4824,Male,62,Bengaluru,Groceries,2,1871,2023-10-03,Wallet,3742,Senior,High,October,Tuesday
T00760,C5334,Female,68,Ahmedabad,Groceries,5,3089,2023-10-19,Wallet,15445,Senior,High,October,Thursday
T00761,C4241,Male,36,Lucknow,Books,4,1040,2023-04-18,Card,4160,Adult,Medium,April,Tuesday
T00762,C7965,Female,31,Kolkata,Sports,4,1877,2023-12-26,Wallet,7508,Adult,High,December,Tuesday
T00763,C2880,Male,66,Mumbai,Beauty,4,341,2023-08-11,Cash,1364,Senior,Medium,August,Friday
T00764,C9922,Female,52,Delhi,Furniture,2,2783,2023-06-27,Card,5566,Senior,High,June,Tuesday
T00765,C4683,Female,20,Chennai,Books,5,1235,2023-11-27,Wallet,6175,young Adult,Medium,November,Monday
T00766,C3441,Male,40,Kolkata,Beauty,1,1900,2023-12-16,Card,1900,Adult,High,December,Saturday
T00767,C5352,Male,70,Kolkata,Beauty,4,783,2023-05-28,UPI,3132,Senior,Medium,May,Sunday
T00768,C3330,Other,46,Pune,Fashion,1,1136,2023-04-17,Card,1136,Senior,Medium,April,Monday
T00769,C2169,Male,24,Delhi,Furniture,2,2292,2023-06-25,Wallet,4584,young Adult,High,June,Sunday
T00770,C1977,Female,57,Pune,Fashion,2,2341,2023-12-25,Card,4682,Senior,High,December,Monday
T00771,C3718,Female,61,Jaipur,Fashion,3,4045,2023-09-15,Card,12135,Senior,Expensive,September,Friday
T00772,C6039,Female,65,Delhi,Electronics,5,1732,2023-10-10,Wallet,8660,Senior,High,October,Tuesday
T00773,C5728,Female,53,Chennai,Fashion,3,853,2023-05-18,UPI,2559,Senior,Medium,May,Thursday
T00774,C8195,Male,32,Ahmedabad,Fashion,1,2955,2023-02-16,Wallet,2955,Adult,High,February,Thursday
T00775,C3037,Other,65,Bengaluru,Groceries,2,4617,2023-09-20,Card,9234,Senior,Expensive,September,Wednesday
T00776,C8679,Female,59,Delhi,Furniture,4,2511,2023-04-18,Card,10044,Senior,High,April,Tuesday
T00777,C5982,Female,53,Chennai,Furniture,4,3926,2023-05-13,Wallet,15704,Senior,Expensive,May,Saturday
T00778,C7594,Female,42,Kolkata,Groceries,5,4161,2023-04-22,UPI,20805,Senior,Expensive,April,Saturday
T00779,C5460,Male,33,Jaipur,Books,1,3672,2023-08-28,Cash,3672,Adult,High,August,Monday
T00780,C9199,Female,50,Pune,Sports,3,4299,2023-05-14,Cash,12897,Senior,Expensive,May,Sunday
T00781,C9847,Other,68,Jaipur,Electronics,1,3376,2023-01-17,Cash,3376,Senior,High,January,Tuesday
T00782,C9090,Other,68,Hyderabad,Furniture,1,1681,2023-03-01,Cash,1681,Senior,High,March,Wednesday
T00783,C8172,Female,69,Hyderabad,Sports,5,2148,2023-09-22,Cash,10740,Senior,High,September,Friday
T00784,C2317,Female,62,Lucknow,Groceries,3,1516,2023-12-04,Cash,4548,Senior,High,December,Monday
T00785,C1653,Male,36,Mumbai,Beauty,4,1721,2023-11-20,Cash,6884,Adult,High,November,Monday
T00786,C8078,Female,62,Delhi,Electronics,4,2402,2023-04-06,UPI,9608,Senior,High,April,Thursday
T00787,C6280,Male,60,Lucknow,Groceries,2,3318,2023-09-01,Cash,6636,Senior,High,September,Friday
T00788,C5102,Other,21,Jaipur,Sports,3,942,2023-03-13,UPI,2826,young Adult,Medium,March,Monday
T00789,C1423,Male,42,Delhi,Furniture,2,4881,2023-08-28,UPI,9762,Senior,Expensive,August,Monday
T00790,C2496,Male,42,Ahmedabad,Furniture,5,4913,2023-10-28,Card,24565,Senior,Expensive,October,Saturday
T00791,C4750,Female,44,Lucknow,Beauty,1,2652,2023-06-15,Card,2652,Senior,High,June,Thursday
T00792,C1339,Other,68,Chennai,Fashion,4,1457,2023-07-10,Card,5828,Senior,Medium,July,Monday
T00793,C5415,Male,61,Pune,Groceries,1,1786,2023-10-16,UPI,1786,Senior,High,October,Monday
T00794,C1659,Other,38,Lucknow,Books,1,4096,2023-07-13,Cash,4096,Adult,Expensive,July,Thursday
T00795,C3870,Male,53,Kolkata,Fashion,4,3650,2023-12-04,UPI,14600,Senior,High,December,Monday
T00796,C8708,Other,21,Chennai,Groceries,4,3754,2023-10-29,UPI,15016,young Adult,Expensive,October,Sunday
T00797,C9502,Male,18,Jaipur,Furniture,3,3571,2023-01-18,Wallet,10713,young Adult,High,January,Wednesday
T00798,C8245,Other,65,Lucknow,Beauty,4,4985,2023-06-15,Wallet,19940,Senior,Expensive,June,Thursday
T00799,C5557,Male,34,Lucknow,Groceries,2,2325,2023-12-26,UPI,4650,Adult,High,December,Tuesday
T00800,C3973,Other,30,Kolkata,Books,4,2711,2023-02-23,Card,10844,Adult,High,February,Thursday
T00801,C8141,Male,57,Bengaluru,Groceries,1,981,2023-11-19,UPI,981,Senior,Medium,November,Sunday
T00802,C9056,Female,67,Lucknow,Electronics,1,3237,2023-07-03,UPI,3237,Senior,High,July,Monday
T00803,C2494,Other,46,Lucknow,Beauty,3,3616,2023-01-05,Cash,10848,Senior,High,January,Thursday
T00804,C8700,Female,32,Ahmedabad,Sports,1,1736,2023-03-23,Card,1736,Adult,High,March,Thursday
T00805,C6700,Female,58,Jaipur,Electronics,2,4746,2023-08-04,Card,9492,Senior,Expensive,August,Friday
T00806,C7690,Male,63,Ahmedabad,Books,3,2991,2023-09-01,Card,8973,Senior,High,September,Friday
T00807,C6460,Female,63,Ahmedabad,Beauty,4,3163,2023-06-21,Wallet,12652,Senior,High,June,Wednesday
T00808,C6260,Other,59,Bengaluru,Beauty,4,626,2023-06-22,Cash,2504,Senior,Medium,June,Thursday
T00809,C2713,Male,41,Lucknow,Books,4,3781,2023-11-28,Wallet,15124,Senior,Expensive,November,Tuesday
T00810,C3634,Male,66,Hyderabad,Electronics,1,1470,2023-02-21,Card,1470,Senior,Medium,February,Tuesday
T00811,C6403,Other,55,Chennai,Beauty,1,376,2023-04-06,Wallet,376,Senior,Medium,April,Thursday
T00812,C7744,Other,52,Hyderabad,Books,5,4289,2023-07-03,UPI,21445,Senior,Expensive,July,Monday
T00813,C9117,Female,65,Mumbai,Beauty,2,2173,2023-06-06,Card,4346,Senior,High,June,Tuesday
T00814,C5722,Female,56,Delhi,Fashion,4,4907,2023-03-25,Cash,19628,Senior,Expensive,March,Saturday
T00815,C7561,Male,30,Mumbai,Groceries,2,3457,2023-08-28,Card,6914,Adult,High,August,Monday
T00816,C1601,Other,67,Ahmedabad,Sports,4,2504,2023-10-07,Wallet,10016,Senior,High,October,Saturday
T00817,C8451,Other,64,Delhi,Furniture,3,4445,2023-04-06,Cash,13335,Senior,Expensive,April,Thursday
T00818,C2442,Male,30,Hyderabad,Groceries,2,2985,2023-01-12,Cash,5970,Adult,High,January,Thursday
T00819,C6153,Female,36,Lucknow,Beauty,2,3362,2023-08-13,Card,6724,Adult,High,August,Sunday
T00820,C5135,Other,46,Pune,Beauty,1,345,2023-11-12,Wallet,345,Senior,Medium,November,Sunday
T00821,C6296,Female,29,Pune,Groceries,5,1039,2023-08-22,Wallet,5195,Adult,Medium,August,Tuesday
T00822,C2899,Female,61,Mumbai,Books,1,1573,2023-10-31,Wallet,1573,Senior,High,October,Tuesday
T00823,C7622,Male,22,Kolkata,Beauty,2,2743,2023-10-22,Wallet,5486,young Adult,High,October,Sunday
T00824,C9431,Other,29,Kolkata,Electronics,3,3617,2023-12-22,Card,10851,Adult,High,December,Friday
T00825,C1018,Male,29,Jaipur,Sports,1,1623,2023-08-11,Cash,1623,Adult,High,August,Friday
T00826,C9889,Male,65,Hyderabad,Books,5,3030,2023-07-24,UPI,15150,Senior,High,July,Monday
T00827,C8569,Female,50,Mumbai,Fashion,4,2109,2023-08-31,Wallet,8436,Senior,High,August,Thursday
T00828,C7770,Other,25,Hyderabad,Books,2,695,2023-05-05,Card,1390,young Adult,Medium,May,Friday
T00829,C1888,Male,42,Chennai,Furniture,1,1862,2023-05-10,Wallet,1862,Senior,High,May,Wednesday
T00830,C4073,Other,20,Chennai,Furniture,1,3144,2023-07-11,Cash,3144,young Adult,High,July,Tuesday
T00831,C9494,Male,45,Delhi,Electronics,3,3147,2023-11-04,Wallet,9441,Senior,High,November,Saturday
T00832,C6927,Other,35,Chennai,Furniture,2,1288,2023-06-22,UPI,2576,Adult,Medium,June,Thursday
T00833,C9167,Male,53,Chennai,Groceries,4,2675,2023-09-05,UPI,10700,Senior,High,September,Tuesday
T00834,C8242,Female,34,Jaipur,Groceries,3,1101,2023-12-14,Cash,3303,Adult,Medium,December,Thursday
T00835,C1845,Female,26,Jaipur,Electronics,2,178,2023-07-25,UPI,356,Adult,Low,July,Tuesday
T00836,C4335,Male,28,Kolkata,Books,2,2709,2023-06-03,Cash,5418,Adult,High,June,Saturday
T00837,C5375,Female,55,Mumbai,Books,1,189,2023-01-21,Card,189,Senior,Low,January,Saturday
T00838,C9998,Male,34,Delhi,Fashion,5,2794,2023-04-30,Card,13970,Adult,High,April,Sunday
T00839,C3146,Female,18,Kolkata,Groceries,2,1851,2023-09-17,UPI,3702,young Adult,High,September,Sunday
T00840,C5719,Other,39,Kolkata,Fashion,4,3912,2023-02-25,Wallet,15648,Adult,Expensive,February,Saturday
T00841,C8178,Female,47,Pune,Books,1,4748,2023-08-04,Card,4748,Senior,Expensive,August,Friday
T00842,C8941,Other,63,Lucknow,Fashion,5,2734,2023-08-07,Cash,13670,Senior,High,August,Monday
T00843,C2989,Other,27,Lucknow,Furniture,1,2005,2023-05-18,Card,2005,Adult,High,May,Thursday
T00844,C1472,Female,20,Mumbai,Beauty,4,4700,2023-10-23,UPI,18800,young Adult,Expensive,October,Monday
T00845,C4920,Other,27,Bengaluru,Groceries,3,642,2023-07-25,UPI,1926,Adult,Medium,July,Tuesday
T00846,C3594,Female,38,Hyderabad,Books,4,3258,2023-10-31,Cash,13032,Adult,High,October,Tuesday
T00847,C6091,Other,56,Kolkata,Books,1,2423,2023-01-15,UPI,2423,Senior,High,January,Sunday
T00848,C1224,Female,21,Kolkata,Beauty,5,1838,2023-03-25,Wallet,9190,young Adult,High,March,Saturday
T00849,C7684,Other,67,Ahmedabad,Furniture,1,4419,2023-09-20,Cash,4419,Senior,Expensive,September,Wednesday
T00850,C2527,Male,58,Ahmedabad,Books,1,1881,2023-03-27,Wallet,1881,Senior,High,March,Monday
T00851,C4681,Female,57,Mumbai,Electronics,4,943,2023-06-03,Card,3772,Senior,Medium,June,Saturday
T00852,C2858,Female,60,Bengaluru,Groceries,2,4695,2023-11-02,UPI,9390,Senior,Expensive,November,Thursday
T00853,C8560,Female,37,Ahmedabad,Books,2,2377,2023-12-24,UPI,4754,Adult,High,December,Sunday
T00854,C2924,Other,49,Bengaluru,Electronics,3,712,2023-09-26,Card,2136,Senior,Medium,September,Tuesday
T00855,C3522,Male,68,Ahmedabad,Books,2,4801,2023-04-12,UPI,9602,Senior,Expensive,April,Wednesday
T00856,C9165,Other,54,Jaipur,Books,2,3554,2023-10-18,Cash,7108,Senior,High,October,Wednesday
T00857,C5781,Other,53,Kolkata,Furniture,1,3665,2023-03-13,Wallet,3665,Senior,High,March,Monday
T00858,C9337,Female,40,Ahmedabad,Furniture,1,2703,2023-03-08,UPI,2703,Adult,High,March,Wednesday
T00859,C5479,Other,22,Pune,Beauty,4,2722,2023-12-06,Card,10888,young Adult,High,December,Wednesday
T00860,C7807,Other,68,Mumbai,Furniture,1,1723,2023-06-20,Cash,1723,Senior,High,June,Tuesday
T00861,C8905,Male,63,Jaipur,Books,1,1714,2023-01-28,Card,1714,Senior,High,January,Saturday
T00862,C8736,Other,38,Chennai,Groceries,3,506,2023-02-16,UPI,1518,Adult,Medium,February,Thursday
T00863,C4993,Male,51,Lucknow,Beauty,2,4146,2023-06-08,UPI,8292,Senior,Expensive,June,Thursday
T00864,C8483,Female,32,Kolkata,Furniture,1,4184,2023-03-14,Wallet,4184,Adult,Expensive,March,Tuesday
T00865,C3369,Male,29,Jaipur,Books,2,483,2023-06-27,Wallet,966,Adult,Medium,June,Tuesday
T00866,C7284,Male,51,Jaipur,Electronics,1,2348,2023-08-23,UPI,2348,Senior,High,August,Wednesday
T00867,C4122,Female,22,Mumbai,Books,2,3550,2023-07-22,Cash,7100,young Adult,High,July,Saturday
T00868,C9327,Male,68,Hyderabad,Fashion,2,1076,2023-03-26,UPI,2152,Senior,Medium,March,Sunday
T00869,C3236,Male,50,Lucknow,Beauty,1,1116,2023-08-24,Wallet,1116,Senior,Medium,August,Thursday
T00870,C2143,Female,28,Kolkata,Groceries,4,3809,2023-01-01,Cash,15236,Adult,Expensive,January,Sunday
T00871,C5526,Other,44,Kolkata,Sports,5,1501,2023-12-04,UPI,7505,Senior,High,December,Monday
T00872,C7798,Male,52,Delhi,Electronics,1,2777,2023-03-17,Cash,2777,Senior,High,March,Friday
T00873,C6568,Other,52,Bengaluru,Groceries,3,4942,2023-04-13,Card,14826,Senior,Expensive,April,Thursday
T00874,C9318,Female,43,Chennai,Furniture,3,3236,2023-03-30,Cash,9708,Senior,High,March,Thursday
T00875,C5377,Female,23,Mumbai,Sports,5,2036,2023-06-04,Cash,10180,young Adult,High,June,Sunday
T00876,C1042,Other,40,Kolkata,Beauty,2,4821,2023-06-07,UPI,9642,Adult,Expensive,June,Wednesday
T00877,C5634,Male,32,Pune,Books,5,274,2023-02-11,Wallet,1370,Adult,Medium,February,Saturday
T00878,C5891,Other,31,Jaipur,Sports,2,2435,2023-04-05,Card,4870,Adult,High,April,Wednesday
T00879,C9022,Female,60,Bengaluru,Beauty,5,246,2023-05-01,Wallet,1230,Senior,Low,May,Monday
T00880,C3434,Female,39,Lucknow,Groceries,4,4816,2023-04-15,Wallet,19264,Adult,Expensive,April,Saturday
T00881,C8316,Male,39,Lucknow,Furniture,4,138,2023-08-12,Wallet,552,Adult,Low,August,Saturday
T00882,C9824,Female,41,Pune,Beauty,1,3882,2023-02-16,Cash,3882,Senior,Expensive,February,Thursday
T00883,C8935,Other,36,Bengaluru,Electronics,2,2429,2023-05-06,UPI,4858,Adult,High,May,Saturday
T00884,C6654,Other,31,Lucknow,Books,2,1173,2023-03-20,Wallet,2346,Adult,Medium,March,Monday
T00885,C6446,Other,66,Delhi,Electronics,1,3399,2023-12-17,UPI,3399,Senior,High,December,Sunday
T00886,C9903,Other,57,Chennai,Beauty,3,403,2023-10-12,UPI,1209,Senior,Medium,October,Thursday
T00887,C7180,Male,51,Kolkata,Beauty,3,4470,2023-07-11,Wallet,13410,Senior,Expensive,July,Tuesday
T00888,C8460,Other,48,Mumbai,Fashion,2,4421,2023-01-03,Wallet,8842,Senior,Expensive,January,Tuesday
T00889,C6272,Male,53,Chennai,Beauty,1,420,2023-09-02,UPI,420,Senior,Medium,September,Saturday
T00890,C4090,Female,70,Pune,Furniture,4,2863,2023-03-23,Card,11452,Senior,High,March,Thursday
T00891,C4912,Female,66,Delhi,Books,3,233,2023-06-26,UPI,699,Senior,Low,June,Monday
T00892,C7274,Male,59,Ahmedabad,Beauty,1,668,2023-02-21,UPI,668,Senior,Medium,February,Tuesday
T00893,C4826,Male,18,Hyderabad,Fashion,4,3949,2023-08-30,Card,15796,young Adult,Expensive,August,Wednesday
T00894,C7730,Female,25,Kolkata,Electronics,2,879,2023-10-09,Wallet,1758,young Adult,Medium,October,Monday
T00895,C1715,Female,60,Ahmedabad,Furniture,4,3500,2023-12-18,UPI,14000,Senior,High,December,Monday
T00896,C6213,Other,40,Chennai,Fashion,2,2565,2023-07-21,UPI,5130,Adult,High,July,Friday
T00897,C8749,Male,46,Hyderabad,Beauty,1,2350,2023-12-24,Cash,2350,Senior,High,December,Sunday
T00898,C7246,Female,33,Jaipur,Groceries,3,2698,2023-04-19,Wallet,8094,Adult,High,April,Wednesday
T00899,C7325,Male,59,Chennai,Groceries,5,2932,2023-08-30,Cash,14660,Senior,High,August,Wednesday
T00900,C3492,Female,57,Bengaluru,Sports,3,3379,2023-12-09,UPI,10137,Senior,High,December,Saturday
T00901,C9115,Male,57,Delhi,Electronics,1,753,2023-07-12,Cash,753,Senior,Medium,July,Wednesday
T00902,C1606,Male,33,Kolkata,Electronics,1,4658,2023-08-26,Cash,4658,Adult,Expensive,August,Saturday
T00903,C3068,Female,20,Mumbai,Fashion,2,2665,2023-12-28,Card,5330,young Adult,High,December,Thursday
T00904,C9229,Other,61,Hyderabad,Fashion,4,4145,2023-05-05,Cash,16580,Senior,Expensive,May,Friday
T00905,C6439,Other,38,Delhi,Sports,3,485,2023-02-19,Card,1455,Adult,Medium,February,Sunday
T00906,C2644,Other,42,Ahmedabad,Beauty,5,3322,2023-07-18,Cash,16610,Senior,High,July,Tuesday
T00907,C8213,Female,68,Jaipur,Books,4,2544,2023-03-07,Card,10176,Senior,High,March,Tuesday
T00908,C2633,Female,25,Mumbai,Books,1,3823,2023-06-12,UPI,3823,young Adult,Expensive,June,Monday
T00909,C9617,Other,42,Ahmedabad,Beauty,5,4141,2023-03-10,Cash,20705,Senior,Expensive,March,Friday
T00910,C8486,Female,34,Jaipur,Books,5,1094,2023-07-24,Card,5470,Adult,Medium,July,Monday
T00911,C1251,Female,52,Bengaluru,Fashion,2,3163,2023-06-17,Card,6326,Senior,High,June,Saturday
T00912,C3361,Other,64,Hyderabad,Books,3,941,2023-05-25,Cash,2823,Senior,Medium,May,Thursday
T00913,C7717,Female,36,Kolkata,Sports,1,339,2023-12-12,Cash,339,Adult,Medium,December,Tuesday
T00914,C3529,Female,19,Ahmedabad,Beauty,5,1935,2023-08-06,Cash,9675,young Adult,High,August,Sunday
T00915,C2225,Male,51,Jaipur,Furniture,3,491,2023-11-02,Cash,1473,Senior,Medium,November,Thursday
T00916,C8692,Male,70,Chennai,Books,4,185,2023-07-21,UPI,740,Senior,Low,July,Friday
T00917,C5342,Other,67,Kolkata,Groceries,2,1236,2023-10-01,Cash,2472,Senior,Medium,October,Sunday
T00918,C6546,Male,41,Bengaluru,Furniture,3,961,2023-02-06,Card,2883,Senior,Medium,February,Monday
T00919,C7512,Male,50,Delhi,Furniture,2,2744,2023-06-27,Wallet,5488,Senior,High,June,Tuesday
T00920,C2315,Female,69,Jaipur,Books,3,3669,2023-09-08,UPI,11007,Senior,High,September,Friday
T00921,C6383,Male,50,Bengaluru,Beauty,4,1954,2023-12-09,Cash,7816,Senior,High,December,Saturday
T00922,C9742,Female,46,Hyderabad,Fashion,1,1494,2023-10-28,Cash,1494,Senior,Medium,October,Saturday
T00923,C7226,Male,49,Mumbai,Groceries,3,821,2023-01-14,Cash,2463,Senior,Medium,January,Saturday
T00924,C6188,Other,20,Ahmedabad,Fashion,1,1665,2023-04-24,Card,1665,young Adult,High,April,Monday
T00925,C8994,Female,36,Pune,Beauty,5,3121,2023-11-08,Card,15605,Adult,High,November,Wednesday
T00926,C9864,Male,59,Jaipur,Sports,5,4503,2023-04-02,Cash,22515,Senior,Expensive,April,Sunday
T00927,C1588,Female,30,Delhi,Books,4,140,2023-05-01,Card,560,Adult,Low,May,Monday
T00928,C2121,Other,38,Mumbai,Groceries,4,530,2023-07-08,Cash,2120,Adult,Medium,July,Saturday
T00929,C4846,Other,50,Chennai,Books,5,2227,2023-07-05,Cash,11135,Senior,High,July,Wednesday
T00930,C5708,Female,23,Mumbai,Groceries,2,452,2023-06-24,Cash,904,young Adult,Medium,June,Saturday
T00931,C4727,Other,24,Lucknow,Fashion,5,1007,2023-09-14,Wallet,5035,young Adult,Medium,September,Thursday
T00932,C2480,Other,28,Delhi,Electronics,5,493,2023-01-01,Card,2465,Adult,Medium,January,Sunday
T00933,C8110,Male,67,Kolkata,Furniture,1,2592,2023-11-09,Card,2592,Senior,High,November,Thursday
T00934,C2612,Other,52,Ahmedabad,Groceries,2,714,2023-11-03,Cash,1428,Senior,Medium,November,Friday
T00935,C2646,Male,52,Mumbai,Fashion,1,2260,2023-07-23,Cash,2260,Senior,High,July,Sunday
T00936,C8269,Female,18,Delhi,Furniture,5,2797,2023-02-09,Wallet,13985,young Adult,High,February,Thursday
T00937,C3725,Other,58,Jaipur,Furniture,1,3209,2023-11-27,UPI,3209,Senior,High,November,Monday
T00938,C5906,Female,22,Chennai,Books,3,2311,2023-04-28,Card,6933,young Adult,High,April,Friday
T00939,C1474,Other,31,Mumbai,Sports,2,1495,2023-03-12,Wallet,2990,Adult,Medium,March,Sunday
T00940,C1753,Male,60,Lucknow,Fashion,4,1228,2023-09-13,Card,4912,Senior,Medium,September,Wednesday
T00941,C6314,Other,58,Chennai,Electronics,2,4879,2023-04-07,Wallet,9758,Senior,Expensive,April,Friday
T00942,C1919,Female,67,Hyderabad,Electronics,5,3874,2023-01-23,Card,19370,Senior,Expensive,January,Monday
T00943,C5806,Other,31,Kolkata,Sports,1,1082,2023-04-19,Wallet,1082,Adult,Medium,April,Wednesday
T00944,C6873,Male,61,Hyderabad,Beauty,1,1134,2023-06-04,UPI,1134,Senior,Medium,June,Sunday
T00945,C7141,Female,45,Hyderabad,Sports,2,2715,2023-08-11,Cash,5430,Senior,High,August,Friday
T00946,C8056,Male,24,Chennai,Beauty,3,1312,2023-02-17,Wallet,3936,young Adult,Medium,February,Friday
T00947,C3385,Other,31,Chennai,Fashion,4,4885,2023-06-23,Card,19540,Adult,Expensive,June,Friday
T00948,C5000,Other,52,Jaipur,Electronics,3,3485,2023-07-16,Cash,10455,Senior,High,July,Sunday
T00949,C9702,Male,62,Kolkata,Furniture,2,3760,2023-12-01,Cash,7520,Senior,Expensive,December,Friday
T00950,C7751,Female,65,Ahmedabad,Fashion,2,1102,2023-04-03,Card,2204,Senior,Medium,April,Monday
T00951,C3950,Male,67,Delhi,Groceries,4,4374,2023-08-06,Card,17496,Senior,Expensive,August,Sunday
T00952,C3785,Female,45,Chennai,Beauty,2,4422,2023-03-19,UPI,8844,Senior,Expensive,March,Sunday
T00953,C3868,Female,59,Bengaluru,Books,1,2070,2023-05-26,Card,2070,Senior,High,May,Friday
T00954,C2293,Female,70,Bengaluru,Fashion,2,4834,2023-06-09,Card,9668,Senior,Expensive,June,Friday
